_id,user_id,comment_on,object_id,content,device,timestamp,sentiment
{'$oid': '55db191e1a77ce780af7bf82'},640639,vod,52baa1dfc9692825c3f56beb,"""sex. ooooooool""",android,2015-08-24 13:40:00,Tích cực
{'$oid': '55db19d61a77ce780af7bf83'},693236,vod,5595f8c817dc130d4f749e68,"""sao xem bị giật vậy""",winphone,2015-08-24 13:43:00,Trung tính
{'$oid': '55db1b3c1a77ce780af7bf84'},169083,vod,55b0bcfa17dc136d91bd3ca9,"""trui ui..đơi xem tap mou...xem dc 5 phut có mat cao van la seo.......đất diễn cag ngay cag it""",android,2015-08-24 13:49:00,Tích cực
{'$oid': '55db1dc91a77ce780af7bf85'},345920,vod,544a133f17dc1352e1c9cd36,"""1 🅹🆇🅽🆂🅱🆂🅷🆂🅱🅽🅰""",ios,2015-08-24 14:00:00,Tích cực
{'$oid': '55db1e2e1a77ce780af7bf86'},693285,vod,5578005317dc1328689cf22e,"""admin ko post tap 47""",web-playfpt,2015-08-24 14:02:00,Tiêu cực
{'$oid': '55db1f0b1a77ce780af7bf87'},489594,event,55becc2517dc1344d2012e15,"""hay mà có gì đây mà ko hay""",android,2015-08-24 14:05:00,Tiêu cực
{'$oid': '55db217b1a77ce780af7bf88'},406204,vod,556d3b9c17dc134315cef3c4,"""tu nhien ko coi dc the""",ios,2015-08-24 14:16:00,Trung tính
{'$oid': '55db21d11a77ce780af7bf89'},632696,event,540fd657c96928440b3f4c3c,"""Fpt rat bo ich""",android,2015-08-24 14:17:00,Tích cực
{'$oid': '55db21fd1a77ce780af7bf8a'},632696,event,540fd657c96928440b3f4c3c,"""Duoc coi gian tiep qua dien thoai""",android,2015-08-24 14:18:00,Tích cực
{'$oid': '55db22861a77ce780af7bf8b'},632696,event,55becc2517dc1344d2012e15,"""rat bo ich va duoc xem tren dien thoai""",android,2015-08-24 14:20:00,Tích cực
{'$oid': '55db23371a77ce780af7bf8c'},693327,vod,55d981f117dc1349f5d812e0,"""hay qa dai thanh ngau ge luu nhi zth* cuc qa hay la hay""",ios,2015-08-24 14:23:00,Tiêu cực
{'$oid': '55db23941a77ce780af7bf8d'},373583,vod,530d83aac969281a9600bf35,"""vui quá nhề""",ios,2015-08-24 14:25:00,Tích cực
{'$oid': '55db240e1a77ce780af7bf8e'},112822,vod,54ddae0f17dc13295c9b950c,"""hay quá là hay""",ios,2015-08-24 14:27:00,Tích cực
{'$oid': '55db24a21a77ce780af7bf8f'},554838,vod,55d59c3917dc1359924d075c,"""Sao ko xem dk""",android,2015-08-24 14:29:00,Tiêu cực
{'$oid': '55db25f11a77ce780af7bf90'},685251,vod,5506e30017dc1326437377ec,"""hok coi được""",android,2015-08-24 14:35:00,Trung tính
{'$oid': '55db287d1a77ce780af7bf91'},230363,vod,5578005317dc1328689cf22e,"""FPT Play ra phim lâu bà cố lun lên google xem cho lẹ""",ios,2015-08-24 14:46:00,Trung tính
{'$oid': '55db2a771a77ce780af7bf92'},620017,vod,559501a717dc130d51749e03,"""hay ma chua xem  doan dai ma""",ios,2015-08-24 14:54:00,Trung tính
{'$oid': '55db2cff1a77ce780af7bf93'},598093,vod,5588c0ba17dc1353a3624a80,"""hay quá không thể tin nổi""",web-playfpt,2015-08-24 15:05:00,Tích cực
{'$oid': '55db2e6d1a77ce780af7bf94'},47601,vod,53eb0a61c9692805928f1bfc,"""xem lại load lâu quá""",android,2015-08-24 15:11:00,Tiêu cực
{'$oid': '55db2efe1a77ce780af7bf95'},634701,vod,55b0bcfa17dc136d91bd3ca9,"""cao văn với thẩm tổng đáng iu quá thích gê!""",ios,2015-08-24 15:13:00,Tích cực
{'$oid': '55db2f461a77ce780af7bf96'},634701,vod,55b0bcfa17dc136d91bd3ca9,"""cái gì mà LDM đau đớn thế cứ làm người thay thế k hà! tội nghịp! còn MĐ tham lam tạm bợ yêu cả 2 luôn ghét MĐ qá""",ios,2015-08-24 15:15:00,Tiêu cực
{'$oid': '55db2f6a1a77ce780af7bf97'},538455,vod,540ab92dc9692844093f4d03,"""kinh thật""",android,2015-08-24 15:15:00,Tiêu cực
{'$oid': '55db32401a77ce780af7bf98'},591279,event,530b1b92c969281a9500b80e,"""phim han quoc hay""",android,2015-08-24 15:27:00,Tiêu cực
{'$oid': '55db33af1a77ce780af7bf99'},690463,vod,5578f5bd17dc134ad3a217a0,"""phim này xem đc""",web-playfpt,2015-08-24 15:34:00,Tích cực
{'$oid': '55db34b21a77ce780af7bf9a'},657000,vod,55d55faa17dc1359914d0880,"""xem  dc dau""",winphone,2015-08-24 15:38:00,Tiêu cực
{'$oid': '55db34bc1a77ce780af7bf9b'},70882,vod,55d2b5db17dc1359934d066a,"""tuyệt vời""",android,2015-08-24 15:38:00,Tích cực
{'$oid': '55db364c1a77ce780af7bf9c'},513449,vod,55b0bcfa17dc136d91bd3ca9,"""dau xanh thang Trần Minh Chương""",web-playfpt,2015-08-24 15:45:00,Tiêu cực
{'$oid': '55db37071a77ce780af7bf9d'},26583,vod,55d981f117dc1349f5d812e0,"""phim hay đó chứ""",web-playfpt,2015-08-24 15:48:00,Trung tính
{'$oid': '55db387d1a77ce780af7bf9e'},688839,vod,55d981f117dc1349f5d812e0,"""bao h ms sửa lỗi k tua đx""",android,2015-08-24 15:54:00,Trung tính
{'$oid': '55db3a4d1a77ce780af7bf9f'},689868,vod,55d1568117dc1359944d0580,"""sao không có tập tiếp theo vậy ad""",ios,2015-08-24 16:02:00,Tích cực
{'$oid': '55db3a5a1a77ce780af7bfa0'},105050,vod,55bb335317dc1344d2012d46,"""sao toan loi video the ad""",android,2015-08-24 16:02:00,Tiêu cực
{'$oid': '55db3a901a77ce780af7bfa1'},105050,vod,549bcaa317dc133276e47119,"""toan xin loi video khong the phat la sao""",android,2015-08-24 16:03:00,Tiêu cực
{'$oid': '55db3b511a77ce780af7bfa2'},105050,vod,55a3aa6e17dc1333bfa07431,"""xin loi vdeo k the phat dc la sao""",android,2015-08-24 16:06:00,Tích cực
{'$oid': '55db3b731a77ce780af7bfa3'},305356,vod,532a9ee2c969280a281e260f,"""xem hoai kg chan.""",android,2015-08-24 16:07:00,Trung tính
{'$oid': '55db3b921a77ce780af7bfa4'},248709,vod,55a3aa6e17dc1333bfa07431,"""hhnvhgvvb""",android,2015-08-24 16:07:00,Trung tính
{'$oid': '55db3bb41a77ce780af7bfa5'},248709,vod,55a3aa6e17dc1333bfa07431,"""xin loi video k the phat dc la sao ad""",android,2015-08-24 16:08:00,Trung tính
{'$oid': '55db42ba1a77ce780af7bfa6'},693554,vod,55cdc25f17dc1359934d04ef,"""phim còn ra không AD để còn biết hóng""",web-playfpt,2015-08-24 16:38:00,Tích cực
{'$oid': '55db44d31a77ce780af7bfa7'},591456,vod,55d981f117dc1349f5d812e0,"""hoành cảnh ra đời của skin WK Dung nham :D""",web-playfpt,2015-08-24 16:47:00,Tiêu cực
{'$oid': '55db47ae1a77ce780af7bfa8'},332699,vod,557e2c3b17dc1323b0fd435b,"""knights h bicycle""",ios,2015-08-24 16:59:00,Tích cực
{'$oid': '55db47e21a77ce780af7bfa9'},74728,vod,55c426dc17dc1344d3012fdd,"""nhhbbbbbn""",android,2015-08-24 17:00:00,Trung tính
{'$oid': '55db48ca1a77ce780af7bfaa'},577566,vod,55cbffcd17dc1344d40132ac,"""the la sao ko co ket à""",ios,2015-08-24 17:04:00,Tích cực
{'$oid': '55db4a011a77ce780af7bfab'},313895,vod,552f884617dc135c8ad7d8af,"""hay đấy xem đi""",winphone,2015-08-24 17:09:00,Tích cực
{'$oid': '55db4d111a77ce780af7bfac'},303858,vod,559501a717dc130d51749e03,"""phim vẫn chưa hết vì ngay cả Skynet vẫn không biết ai là người gửi bố già về bảo vệ sara""",web-playfpt,2015-08-24 17:22:00,Trung tính
{'$oid': '55db526f1a77ce780af7bfad'},523493,vod,55d981f117dc1349f5d812e0,"""hay quá trời, bài cuối phim là Ta Của Ngày Xưa..Trần Khiết Nghi hát""",ios,2015-08-24 17:45:00,Tích cực
{'$oid': '55db556b1a77ce780af7bfae'},267057,vod,55d981f117dc1349f5d812e0,"""tua nhanh qua đéo được,no load hoài lun""",android,2015-08-24 17:57:00,Tiêu cực
{'$oid': '55db5bd21a77ce780af7bfaf'},693643,vod,54730d8217dc1323f38aa16c,"""phim hay lắm""",web-playfpt,2015-08-24 18:25:00,Tích cực
{'$oid': '55db5e021a77ce780af7bfb0'},598093,vod,549bcaa317dc133276e47119,"""phim hay, rất ý nghĩa nhưng cái tên phim thì hk hay""",web-playfpt,2015-08-24 18:34:00,Tích cực
{'$oid': '55db60021a77ce780af7bfb1'},243798,vod,54efd12b17dc13295c9b96c0,"""Phim hay. Kỹ xảo đẹp...""",web-playfpt,2015-08-24 18:43:00,Tích cực
{'$oid': '55db60091a77ce780af7bfb2'},664732,vod,55daa0d617dc1369c2a98d4e,"""Bản Sanyang. Thanks""",winphone,2015-08-24 18:43:00,Tích cực
{'$oid': '55db63051a77ce780af7bfb3'},292258,event,55d9dd8e17dc1349f6d812b5,"""Quá sức tuyệt vời""",ios,2015-08-24 18:55:00,Tích cực
{'$oid': '55db633d1a77ce780af7bfb4'},681325,event,55d9dd8e17dc1349f6d812b5,"""👏👏👏👏👏👏""",ios,2015-08-24 18:56:00,Tích cực
{'$oid': '55db63451a77ce780af7bfb5'},85770,event,55d9dd8e17dc1349f6d812b5,"""YNWA các bạn ơi cố lên nào""",ios,2015-08-24 18:57:00,Tích cực
{'$oid': '55db634e1a77ce780af7bfb6'},67623,event,55d9dd8e17dc1349f6d812b5,"""Arsenal win!""",ios,2015-08-24 18:57:00,Tích cực
{'$oid': '55db63541a77ce780af7bfb7'},50809,event,55d9dd8e17dc1349f6d812b5,"""Ai fan arsenal điểm danh""",ios,2015-08-24 18:57:00,Trung tính
{'$oid': '55db635a1a77ce780af7bfb8'},10242,event,55d9dd8e17dc1349f6d812b5,"""tuyệt vời""",ios,2015-08-24 18:57:00,Tích cực
{'$oid': '55db63611a77ce780af7bfb9'},631064,event,55d9dd8e17dc1349f6d812b5,"""Hoà đê   Mu vô đốikk""",ios,2015-08-24 18:57:00,Tiêu cực
{'$oid': '55db637a1a77ce780af7bfba'},681325,event,55d9dd8e17dc1349f6d812b5,"""ai fan liverpool ?""",ios,2015-08-24 18:57:00,Trung tính
{'$oid': '55db637e1a77ce780af7bfbb'},687723,event,55d9dd8e17dc1349f6d812b5,"""Fan ars chính hiệu""",ios,2015-08-24 18:58:00,Tích cực
{'$oid': '55db638b1a77ce780af7bfbc'},687723,event,55d9dd8e17dc1349f6d812b5,"""Dìm Liverpool vãi cứt""",ios,2015-08-24 18:58:00,Tiêu cực
{'$oid': '55db63931a77ce780af7bfbd'},681325,event,55d9dd8e17dc1349f6d812b5,"""depay 👍""",ios,2015-08-24 18:58:00,Tích cực
{'$oid': '55db63d21a77ce780af7bfbe'},656418,event,55d9dd8e17dc1349f6d812b5,"""Liverpool win""",web-playfpt,2015-08-24 18:59:00,Tích cực
{'$oid': '55db63d41a77ce780af7bfbf'},693868,event,55d9dd8e17dc1349f6d812b5,"""Ars cố lên ✌️✌️""",ios,2015-08-24 18:59:00,Tích cực
{'$oid': '55db63d91a77ce780af7bfc0'},693863,event,55d9dd8e17dc1349f6d812b5,"""thích lối đá ARS nhưng không phải Fan :))""",web-playfpt,2015-08-24 18:59:00,Trung tính
{'$oid': '55db63ed1a77ce780af7bfc1'},631064,event,55d9dd8e17dc1349f6d812b5,"""Liver cố nhên""",ios,2015-08-24 18:59:00,Tích cực
{'$oid': '55db63f71a77ce780af7bfc2'},674890,event,55d9dd8e17dc1349f6d812b5,"""liver win đi nào""",web-playfpt,2015-08-24 19:00:00,Trung tính
{'$oid': '55db63f91a77ce780af7bfc3'},681325,event,55d9dd8e17dc1349f6d812b5,"""phong độ nhất thời đẳng cấp mãi mãi chỉ có thể là MU 😂😂😂""",ios,2015-08-24 19:00:00,Tích cực
{'$oid': '55db64031a77ce780af7bfc4'},688776,event,55d9dd8e17dc1349f6d812b5,"""a gooner""",winphone,2015-08-24 19:00:00,Tích cực
{'$oid': '55db64051a77ce780af7bfc5'},193000,event,55d9dd8e17dc1349f6d812b5,"""Liverpool đê""",ios,2015-08-24 19:00:00,Trung tính
{'$oid': '55db64061a77ce780af7bfc6'},408717,event,55d9dd8e17dc1349f6d812b5,"""Trận này 1-1""",ios,2015-08-24 19:00:00,Trung tính
{'$oid': '55db640b1a77ce780af7bfc7'},631064,event,55d9dd8e17dc1349f6d812b5,"""T fan Mu cổ vũ liverr""",ios,2015-08-24 19:00:00,Tích cực
{'$oid': '55db64141a77ce780af7bfc8'},693718,event,55d9dd8e17dc1349f6d812b5,"""fan liver từ nhỏ 15 năm ui""",web-playfpt,2015-08-24 19:00:00,Trung tính
{'$oid': '55db641a1a77ce780af7bfc9'},631064,event,55d9dd8e17dc1349f6d812b5,"""Đá rồi đá rồi""",ios,2015-08-24 19:00:00,Tiêu cực
{'$oid': '55db642a1a77ce780af7bfca'},649880,event,55d9dd8e17dc1349f6d812b5,"""Ars <3 . Quẩy lên fan pháo .""",ios,2015-08-24 19:00:00,Tích cực
{'$oid': '55db64371a77ce780af7bfcb'},193000,event,55d9dd8e17dc1349f6d812b5,"""Nhớ steven gerrard quá""",ios,2015-08-24 19:01:00,Trung tính
{'$oid': '55db64571a77ce780af7bfcc'},190911,event,55d9dd8e17dc1349f6d812b5,"""Fan mu, nhung co vu ars""",ios,2015-08-24 19:01:00,Tích cực
{'$oid': '55db649a1a77ce780af7bfcd'},690340,event,55d9dd8e17dc1349f6d812b5,"""sao ko xem được""",ios,2015-08-24 19:02:00,Trung tính
{'$oid': '55db64b11a77ce780af7bfce'},89256,event,55d9dd8e17dc1349f6d812b5,"""BLV như sịp.Qua kênh VTC3 cho lành""",web-playfpt,2015-08-24 19:03:00,Tích cực
{'$oid': '55db64bd1a77ce780af7bfcf'},191553,event,55d9dd8e17dc1349f6d812b5,"""hay qua live oi""",web-playfpt,2015-08-24 19:03:00,Trung tính
{'$oid': '55db64eb1a77ce780af7bfd0'},678035,event,55d9dd8e17dc1349f6d812b5,"""Xém vô rùi 😁😁😁""",ios,2015-08-24 19:04:00,Tích cực
{'$oid': '55db650d1a77ce780af7bfd1'},681325,event,55d9dd8e17dc1349f6d812b5,"""Fan Mu cổ vũ cả 2""",ios,2015-08-24 19:04:00,Tích cực
{'$oid': '55db65291a77ce780af7bfd2'},662659,event,55d9dd8e17dc1349f6d812b5,"""yentam7979(y)""",ios,2015-08-24 19:05:00,Tích cực
{'$oid': '55db65641a77ce780af7bfd3'},273608,event,55d9dd8e17dc1349f6d812b5,"""Bắt nạp tiền hay sao đây .ức vãi""",ios,2015-08-24 19:06:00,Trung tính
{'$oid': '55db658e1a77ce780af7bfd4'},640672,event,55d9dd8e17dc1349f6d812b5,"""liver 2-0""",winphone,2015-08-24 19:06:00,Trung tính
{'$oid': '55db664e1a77ce780af7bfd5'},190911,event,55d9dd8e17dc1349f6d812b5,"""Ban thang họp lệ mà, ars xui quá""",ios,2015-08-24 19:10:00,Tiêu cực
{'$oid': '55db66691a77ce780af7bfd6'},232186,event,55d9dd8e17dc1349f6d812b5,"""Bình luận như lồn""",ios,2015-08-24 19:10:00,Tiêu cực
{'$oid': '55db66c01a77ce780af7bfd7'},293209,event,55d9dd8e17dc1349f6d812b5,"""BLV nào đây mn jQuery111107836021673865616_1440443123935""",web-playfpt,2015-08-24 19:11:00,Trung tính
{'$oid': '55db66d81a77ce780af7bfd8'},293511,event,55d9dd8e17dc1349f6d812b5,"""vãi trọng tài""",web-playfpt,2015-08-24 19:12:00,Tích cực
{'$oid': '55db66e71a77ce780af7bfd9'},621396,event,55d9dd8e17dc1349f6d812b5,"""Loser phăn ăn sao được :)))""",ios,2015-08-24 19:12:00,Tiêu cực
{'$oid': '55db67761a77ce780af7bfda'},614664,event,55d9dd8e17dc1349f6d812b5,"""k xem đc""",ios,2015-08-24 19:14:00,Trung tính
{'$oid': '55db67801a77ce780af7bfdb'},685087,event,55d9dd8e17dc1349f6d812b5,"""Liver ăn chắc""",ios,2015-08-24 19:15:00,Tích cực
{'$oid': '55db67f41a77ce780af7bfdc'},685087,event,55d9dd8e17dc1349f6d812b5,"""Liver 1-0 kakakakak""",ios,2015-08-24 19:17:00,Trung tính
{'$oid': '55db684c1a77ce780af7bfdd'},89256,event,55d9dd8e17dc1349f6d812b5,"""Thằng BLV này lởm vc.Men sút oi ziêu.Không biết oi ziêu là ai luôn""",web-playfpt,2015-08-24 19:18:00,Tiêu cực
{'$oid': '55db68a01a77ce780af7bfde'},693981,event,55d9dd8e17dc1349f6d812b5,"""Tran dau qua hay""",ios,2015-08-24 19:19:00,Tiêu cực
{'$oid': '55db68a11a77ce780af7bfdf'},631064,event,55d9dd8e17dc1349f6d812b5,"""Đốn chân nó đê""",ios,2015-08-24 19:19:00,Tiêu cực
{'$oid': '55db68b51a77ce780af7bfe0'},693981,event,55d9dd8e17dc1349f6d812b5,"""Chac ars thang""",ios,2015-08-24 19:20:00,Trung tính
{'$oid': '55db68d51a77ce780af7bfe1'},542353,event,55d9dd8e17dc1349f6d812b5,"""Á ưwwin chac""",ios,2015-08-24 19:20:00,Tích cực
{'$oid': '55db68e91a77ce780af7bfe2'},693981,event,55d9dd8e17dc1349f6d812b5,"""Mu mut cu.""",ios,2015-08-24 19:21:00,Tích cực
{'$oid': '55db69071a77ce780af7bfe3'},694313,event,55d9dd8e17dc1349f6d812b5,"""K co tjeg ad""",ios,2015-08-24 19:21:00,Trung tính
{'$oid': '55db69161a77ce780af7bfe4'},660560,event,55d9dd8e17dc1349f6d812b5,"""Đá chán vãi""",ios,2015-08-24 19:21:00,Tiêu cực
{'$oid': '55db69251a77ce780af7bfe5'},631064,event,55d9dd8e17dc1349f6d812b5,"""Trọng tài fan cứng liverr""",ios,2015-08-24 19:22:00,Trung tính
{'$oid': '55db692e1a77ce780af7bfe6'},694594,vod,55d55faa17dc1359914d0880,"""quá dở ko nên xem. nhân vật nữ chính như con dở hơi""",ios,2015-08-24 19:22:00,Tiêu cực
{'$oid': '55db69331a77ce780af7bfe7'},322548,event,55d9dd8e17dc1349f6d812b5,"""BLV fan ARS rồi..xem ức chế :v""",web-playfpt,2015-08-24 19:22:00,Tiêu cực
{'$oid': '55db693f1a77ce780af7bfe8'},694522,event,55d9dd8e17dc1349f6d812b5,"""ars thắng 2-1""",winphone,2015-08-24 19:22:00,Trung tính
{'$oid': '55db69591a77ce780af7bfe9'},653449,event,55d9dd8e17dc1349f6d812b5,"""Ars thắng chắc""",ios,2015-08-24 19:22:00,Tích cực
{'$oid': '55db699f1a77ce780af7bfea'},401654,event,55d9dd8e17dc1349f6d812b5,"""Thằng blv chối vkl.""",ios,2015-08-24 19:24:00,Tiêu cực
{'$oid': '55db6a201a77ce780af7bfeb'},694664,event,55d9dd8e17dc1349f6d812b5,"""liver thắng chắc""",web-playfpt,2015-08-24 19:26:00,Tích cực
{'$oid': '55db6a231a77ce780af7bfec'},568869,event,55d9dd8e17dc1349f6d812b5,"""cái a blv nói mắc cười vcl""",winphone,2015-08-24 19:26:00,Tích cực
{'$oid': '55db6a2f1a77ce780af7bfed'},618603,event,55d9dd8e17dc1349f6d812b5,"""BLV cùi băp quá...""",web-playfpt,2015-08-24 19:26:00,Tiêu cực
{'$oid': '55db6a391a77ce780af7bfee'},631064,event,55d9dd8e17dc1349f6d812b5,"""Liver cố nhên""",ios,2015-08-24 19:26:00,Tích cực
{'$oid': '55db6a5c1a77ce780af7bfef'},693981,event,55d9dd8e17dc1349f6d812b5,"""Mu liver la dong rac.""",ios,2015-08-24 19:27:00,Tích cực
{'$oid': '55db6a981a77ce780af7bff0'},628886,vod,52dc94bcc9692825146ed144,"""phim hay""",ios,2015-08-24 19:28:00,Tích cực
{'$oid': '55db6ac61a77ce780af7bff1'},694688,event,55d9dd8e17dc1349f6d812b5,"""arsenal thang 2-0""",winphone,2015-08-24 19:29:00,Trung tính
{'$oid': '55db6b901a77ce780af7bff2'},424072,event,55d9dd8e17dc1349f6d812b5,"""ARS chuyền thua trẻ con tập đá bóng, LIV đá phản công cũng khá hay. Nhưng trận đấu sẽ hay hơn nếu ta nghe bình luận tiếng Anh. BLV quá chán""",ios,2015-08-24 19:32:00,Tiêu cực
{'$oid': '55db6bd81a77ce780af7bff3'},661453,event,55d9dd8e17dc1349f6d812b5,"""So 21 Ars đá quá tệ""",ios,2015-08-24 19:33:00,Tiêu cực
{'$oid': '55db6be31a77ce780af7bff4'},408128,event,55d9dd8e17dc1349f6d812b5,"""Liv 1-0 rồi""",ios,2015-08-24 19:33:00,Trung tính
{'$oid': '55db6c421a77ce780af7bff5'},631064,event,55d9dd8e17dc1349f6d812b5,"""Mẹ lắm luật vcđ""",ios,2015-08-24 19:35:00,Trung tính
{'$oid': '55db6c621a77ce780af7bff6'},88100,event,55d9dd8e17dc1349f6d812b5,"""Đề nghị FPT thuê bình luận viên chuyên nghiệp hay đào tạo kỹ , hoặc bạn bình luận chỉ cần đọc các tình huống thôi , nói nhiều quá hoá ra nói lung tung cả""",ios,2015-08-24 19:35:00,Tiêu cực
{'$oid': '55db6c6d1a77ce780af7bff7'},631064,event,55d9dd8e17dc1349f6d812b5,"""Thidch benteke r đấy ;))""",ios,2015-08-24 19:36:00,Tích cực
{'$oid': '55db6c781a77ce780af7bff8'},631064,event,55d9dd8e17dc1349f6d812b5,"""Mẹ thằng blv""",ios,2015-08-24 19:36:00,Tích cực
{'$oid': '55db6c961a77ce780af7bff9'},694012,event,55d9dd8e17dc1349f6d812b5,"""Liv đá hay quá""",ios,2015-08-24 19:36:00,Trung tính
{'$oid': '55db6ca81a77ce780af7bffa'},681325,event,55d9dd8e17dc1349f6d812b5,"""vàoooooooooo""",ios,2015-08-24 19:37:00,Tích cực
{'$oid': '55db6cbb1a77ce780af7bffb'},693888,event,55d9dd8e17dc1349f6d812b5,"""BLV fan Ars à :))""",web-playfpt,2015-08-24 19:37:00,Tích cực
{'$oid': '55db6cc51a77ce780af7bffc'},526224,event,55d9dd8e17dc1349f6d812b5,"""Bình luận như l...""",ios,2015-08-24 19:37:00,Tiêu cực
{'$oid': '55db6d151a77ce780af7bffd'},536820,vod,5506e30017dc1326437377ec,"""qua hay. (-)""",winphone,2015-08-24 19:38:00,Tiêu cực
{'$oid': '55db6d6d1a77ce780af7bffe'},289624,event,55d9dd8e17dc1349f6d812b5,"""hậu vệ arsenal bi đơ""",web-playfpt,2015-08-24 19:40:00,Tiêu cực
{'$oid': '55db6d781a77ce780af7bfff'},657852,event,55d9dd8e17dc1349f6d812b5,"""Bl ngu v~""",ios,2015-08-24 19:40:00,Tiêu cực
{'$oid': '55db6d791a77ce780af7c000'},475276,event,55d9dd8e17dc1349f6d812b5,"""Bình luận viên bình luận như thằng điên""",ios,2015-08-24 19:40:00,Tiêu cực
{'$oid': '55db6d8a1a77ce780af7c001'},631064,event,55d9dd8e17dc1349f6d812b5,"""Đá hay mà k thắng tiếc quá""",ios,2015-08-24 19:40:00,Tiêu cực
{'$oid': '55db6d901a77ce780af7c002'},292796,event,55d9dd8e17dc1349f6d812b5,"""fan ars mà chê này chê nọ bạn ơi.""",web-playfpt,2015-08-24 19:40:00,Tích cực
{'$oid': '55db6dd01a77ce780af7c003'},292796,event,55d9dd8e17dc1349f6d812b5,"""các bạn nhớ nhé, dùng mũi giày để chuyền và đá vào đáy bóng:)) hướng dẫn cách chuyền của blv""",web-playfpt,2015-08-24 19:42:00,Trung tính
{'$oid': '55db6de71a77ce780af7c004'},631064,event,55d9dd8e17dc1349f6d812b5,"""Blv vui tính vl""",ios,2015-08-24 19:42:00,Trung tính
{'$oid': '55db6e011a77ce780af7c005'},631064,event,55d9dd8e17dc1349f6d812b5,"""Svrn uppp""",ios,2015-08-24 19:42:00,Trung tính
{'$oid': '55db6e2b1a77ce780af7c006'},475276,event,55d9dd8e17dc1349f6d812b5,"""Bố cái thằng bình luận viên ( ném bóng vào đán đông""",ios,2015-08-24 19:43:00,Tiêu cực
{'$oid': '55db6e891a77ce780af7c007'},655900,event,55d9dd8e17dc1349f6d812b5,"""blv là ko hay..""",winphone,2015-08-24 19:45:00,Tiêu cực
{'$oid': '55db6ebe1a77ce780af7c008'},655900,event,55d9dd8e17dc1349f6d812b5,"""bluận cho người việt thì cứ ôziu...""",winphone,2015-08-24 19:46:00,Tiêu cực
{'$oid': '55db6f011a77ce780af7c009'},693981,event,55d9dd8e17dc1349f6d812b5,"""Pham thanh nhan oi. Liver cua chu an cac k""",ios,2015-08-24 19:47:00,Trung tính
{'$oid': '55db6f0a1a77ce780af7c00a'},661085,event,55d9dd8e17dc1349f6d812b5,"""Liv đá quá hay""",ios,2015-08-24 19:47:00,Tích cực
{'$oid': '55db6f0c1a77ce780af7c00b'},154004,event,55d9dd8e17dc1349f6d812b5,"""bình luận zui gê""",ios,2015-08-24 19:47:00,Trung tính
{'$oid': '55db6f0d1a77ce780af7c00c'},430835,event,55d9dd8e17dc1349f6d812b5,"""PÍT CHẾC MỆT KO ANH :))""",web-playfpt,2015-08-24 19:47:00,Tích cực
{'$oid': '55db6f101a77ce780af7c00d'},32714,event,55d9dd8e17dc1349f6d812b5,"""Chuyên môn BLV rất kém""",ios,2015-08-24 19:47:00,Tiêu cực
{'$oid': '55db6f151a77ce780af7c00e'},526224,event,55d9dd8e17dc1349f6d812b5,"""Cứ khen coutinho thôi =)) hết h rồi.thay bình luận viên đi hehe""",ios,2015-08-24 19:47:00,Tích cực
{'$oid': '55db6f181a77ce780af7c00f'},33242,event,55d9dd8e17dc1349f6d812b5,"""Binh luan bong da qua te""",ios,2015-08-24 19:47:00,Tiêu cực
{'$oid': '55db6f1a1a77ce780af7c010'},70103,event,55d9dd8e17dc1349f6d812b5,"""Liv đá hay hơn hẳn""",ios,2015-08-24 19:47:00,Tích cực
{'$oid': '55db6f1b1a77ce780af7c011'},671418,event,55d9dd8e17dc1349f6d812b5,"""0.2 cho liverpool""",ios,2015-08-24 19:47:00,Trung tính
{'$oid': '55db6f1d1a77ce780af7c012'},5771,event,55d9dd8e17dc1349f6d812b5,"""Hay qua, không uổng thức đem để cổ vũ Liv""",ios,2015-08-24 19:47:00,Tích cực
{'$oid': '55db6f201a77ce780af7c013'},657852,event,55d9dd8e17dc1349f6d812b5,"""Lại cột dọc sàng ngan nhọ v~""",ios,2015-08-24 19:47:00,Tiêu cực
{'$oid': '55db6f221a77ce780af7c014'},27311,event,55d9dd8e17dc1349f6d812b5,"""tuyệt vời""",ios,2015-08-24 19:47:00,Tích cực
{'$oid': '55db6f251a77ce780af7c015'},547254,event,55d9dd8e17dc1349f6d812b5,"""phòng ngự quá tồi""",winphone,2015-08-24 19:47:00,Tiêu cực
{'$oid': '55db6f291a77ce780af7c016'},96877,event,55d9dd8e17dc1349f6d812b5,"""Moá thằng benteke nhanh như bọ chó😁😁😁""",ios,2015-08-24 19:47:00,Tích cực
{'$oid': '55db6f3d1a77ce780af7c017'},385343,event,55d9dd8e17dc1349f6d812b5,"""Liverpool cố lên""",ios,2015-08-24 19:48:00,Trung tính
{'$oid': '55db6f3f1a77ce780af7c018'},10523,event,55d9dd8e17dc1349f6d812b5,"""ars đá này thì quá nản""",winphone,2015-08-24 19:48:00,Tiêu cực
{'$oid': '55db6f461a77ce780af7c019'},571976,event,55d9dd8e17dc1349f6d812b5,"""Ars hau ve the nay thi lo qua !""",web-playfpt,2015-08-24 19:48:00,Tích cực
{'$oid': '55db6f581a77ce780af7c01a'},33242,event,55d9dd8e17dc1349f6d812b5,"""Lan sau con moi thang nay binh luan nua ko bao gio xem nua qua te""",ios,2015-08-24 19:48:00,Tiêu cực
